id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
890300092013753647,Home in Antwerpen · 4 bedrooms · 5 beds · 1 bath,35816475,Martijn,,Linkeroever,51.2223791,4.3851219,Entire home/apt,80,28,1,2023-08-30,0.25,1,87,1,
890483188775067368,Rental unit in Antwerpen · ★4.93 · 2 bedrooms · 3 beds · 1 bath,514549881,Claude,,Harmonie,51.2053871,4.4072036,Entire home/apt,211,2,15,2023-12-10,2.04,1,333,15,
891889813651857349,Rental unit in Antwerpen · ★3.83 · 2 bedrooms · 6 beds · 1 bath,490705947,Emma,,Amandus - Atheneum,51.2188325,4.4239681,Entire home/apt,71,1,6,2023-11-12,1.12,58,343,6,
891904381943300285,Rental unit in Antwerpen · 2 bedrooms · 5 beds · 1.5 baths,490705947,Emma,,Universiteitsbuurt,51.22094120000001,4.4161094,Entire home/apt,71,1,2,2023-08-28,0.43,58,340,2,
891908013924416313,Rental unit in Antwerpen · ★4.20 · 2 bedrooms · 5 beds · 1.5 baths,490705947,Emma,,Universiteitsbuurt,51.22094120000001,4.4161094,Entire home/apt,71,1,5,2023-11-20,0.74,58,335,5,
891912390071538734,Rental unit in Antwerpen · ★4.50 · 3 bedrooms · 6 beds · 2.5 baths,490705947,Emma,,Universiteitsbuurt,51.22094120000001,4.4161094,Entire home/apt,71,1,20,2023-12-11,2.87,58,281,20,
891917422225263229,Rental unit in Antwerpen · ★4.76 · 3 bedrooms · 6 beds · 2.5 baths,490705947,Emma,,Universiteitsbuurt,51.22094120000001,4.4161094,Entire home/apt,71,1,29,2023-12-10,4.55,58,255,29,
891922057538627668,Rental unit in Antwerpen · 1 bedroom · 5 beds · 1.5 baths,490705947,Emma,,Universiteitsbuurt,51.22094120000001,4.4161094,Entire home/apt,71,1,2,2023-10-06,0.32,58,337,2,
891940218713327683,Home in Antwerpen · 9 bedrooms · 9 beds · 3.5 baths,496406662,Ekaterina,,Stadspark,51.2087973,4.4150401,Entire home/apt,200,28,1,2023-08-12,0.22,17,364,1,
891941606713480704,Rental unit in Antwerpen · ★5.0 · 1 bedroom · 1 bed · 1 bath,182678477,Sleep Inn,,Historisch Centrum,51.2185582,4.398518399999999,Entire home/apt,208,1,9,2023-11-03,1.23,37,355,9,
892027478950397298,Rental unit in Antwerpen · 1 bedroom · 5 beds · 1.5 baths,490705947,Emma,,Universiteitsbuurt,51.22094120000001,4.4161094,Entire home/apt,71,1,2,2023-06-25,0.29,58,343,2,
892141288656746135,Rental unit in Antwerpen · 2 bedrooms · 1 bed · 1.5 baths,33804622,Geert,,Markgrave,51.19610215772468,4.405374750494957,Entire home/apt,42,1,2,2023-07-24,0.36,1,5,2,
892320977951519990,Condo in Antwerpen · ★4.60 · 1 bedroom · 1 bed · 1 bath,514955393,Jacky,,Historisch Centrum,51.21865200034694,4.397358946032726,Entire home/apt,98,2,4,2023-12-10,0.60,6,0,4,
892338156707507852,Condo in Antwerpen · ★4.67 · 1 bedroom · 2 beds · 1 bath,514955393,Jacky,,Historisch Centrum,51.2186452803392,4.3973374883606065,Entire home/apt,97,2,9,2023-12-24,1.35,6,165,9,
892342173365927909,Condo in Antwerpen · ★4.83 · 1 bedroom · 1 bed · 1 bath,514955393,Jacky,,Historisch Centrum,51.21868896037199,4.397332123942577,Entire home/apt,94,2,11,2023-12-23,2.00,6,0,11,
892648963763233939,Rental unit in Antwerpen · 1 bedroom · 1 bed · 1 bath,77497626,Louis,,Zuid,51.2090979,4.395745199999999,Entire home/apt,135,30,0,,,1,88,0,
892686243574991007,casa particular in Antwerpen · ★3.44 · 1 bedroom · 1 bed · 1 bath,161228373,Laura,,Stuivenberg,51.22509,4.43504,Private room,100,1,9,2023-11-13,1.22,1,240,9,
893175447453557772,Rental unit in Antwerpen · ★4.96 · 1 bedroom · 1 bed · 1 bath,72839680,Stephanie,,Markgrave,51.20143530479512,4.405977530688476,Entire home/apt,103,2,23,2023-12-03,3.24,1,15,23,
893276680613344720,Rental unit in Antwerpen · ★4.16 · 2 bedrooms · 3 beds · 1 bath,317037207,Lisa,,Historisch Centrum,51.224021,4.399715,Entire home/apt,71,1,19,2023-11-23,2.73,69,308,19,
893374251593746059,Rental unit in Antwerpen · ★3.25 · 1 bedroom · 3 beds · 1 bath,317037207,Lisa,,Theaterbuurt-Meir,51.2192835,4.4155053,Entire home/apt,71,1,12,2023-08-21,1.66,69,346,12,
893582848444947746,Rental unit in Antwerpen · ★4.79 · 1 bedroom · 2 beds · 1.5 baths,507173045,Tea,,Sint-Andries,51.21395916976233,4.397442114363019,Entire home/apt,132,1,29,2023-12-22,4.08,3,308,29,
893900680248516799,Rental unit in Antwerpen · 2 bedrooms · 5 beds · 2 baths,165436938,Ella,,Theaterbuurt-Meir,51.2179968,4.4078231,Entire home/apt,71,1,2,2023-12-07,2,134,337,2,
894029735879863529,Rental unit in Antwerpen · ★5.0 · 1 bedroom · 1 bed · 1 bath,283978064,Kwinten,,Zuid,51.21061832118039,4.400862128836049,Entire home/apt,115,1,5,2023-08-13,0.68,1,54,5,
894256092982535995,Rental unit in Antwerpen · ★4.0 · 1 bedroom · 4 beds · 1 bath,317037207,Lisa,,Universiteitsbuurt,51.21974890000001,4.4097168,Entire home/apt,71,1,15,2023-12-02,2.23,69,0,15,
894595768066423230,Rental unit in Antwerpen · 1 bedroom · 4 beds · 1 bath,317037207,Lisa,,Historisch Centrum,51.2233089,4.4020946,Entire home/apt,71,1,2,2023-08-01,0.32,69,340,2,
894614964843171795,Rental unit in Antwerpen · ★3.55 · 1 bedroom · 4 beds · 1 bath,165436938,Ella,,Historisch Centrum,51.2205117,4.3978145,Entire home/apt,71,1,18,2023-11-30,2.80,134,0,18,
894703565119333104,Rental unit in Antwerpen · 1 bedroom · 4 beds · 1 bath,317037207,Lisa,,Historisch Centrum,51.2233089,4.4020946,Entire home/apt,71,1,0,,,69,345,0,
894708633943425209,Rental unit in Antwerpen · ★4.45 · 1 bedroom · 4 beds · 1 bath,317037207,Lisa,,Historisch Centrum,51.2233089,4.4020946,Entire home/apt,71,1,11,2023-12-10,2.36,69,343,11,
894714465823348357,Rental unit in Antwerpen · ★4.14 · 1 bedroom · 5 beds · 1 bath,317037207,Lisa,,Historisch Centrum,51.2233089,4.4020946,Entire home/apt,71,1,7,2023-11-24,1.08,69,329,7,
894720692296389955,Rental unit in Antwerpen · ★3.56 · 2 bedrooms · 4 beds · 1.5 baths,317037207,Lisa,,Theaterbuurt-Meir,51.2191821,4.4081792,Entire home/apt,71,1,9,2023-12-10,1.29,69,340,9,
894751210796760982,Rental unit in Antwerpen · 2 bedrooms · 3 beds · 1.5 baths,317037207,Lisa,,Sint-Andries,51.2177342,4.3995219,Entire home/apt,71,1,1,2023-08-05,0.21,69,336,1,
894983711280896668,Rental unit in Antwerpen · ★3.88 · 1 bedroom · 4 beds · 1.5 baths,165436938,Ella,,Historisch Centrum,51.224571,4.4038543,Entire home/apt,71,1,8,2023-11-16,1.30,134,340,8,
895430103730369911,Condo in Antwerpen · ★5.0 · 3 bedrooms · 3 beds · 1 bath,515630214,Elena,,Theaterbuurt-Meir,51.21393399999999,4.4074662,Entire home/apt,450,1,3,2023-11-19,0.63,2,324,3,
895619817607091291,Rental unit in Antwerpen · ★4.70 · 1 bedroom · 2 beds · 1 bath,515678620,Yuval And Lihi,,Universiteitsbuurt,51.2247543,4.4089222,Entire home/apt,105,2,35,2023-12-17,6.03,1,0,35,
896400506930850358,Rental unit in Antwerpen · Studio · 3 beds · 1 bath,225257754,Moishe,,Stadspark,51.20865,4.41292,Entire home/apt,68,11,0,,,1,81,0,
896845120028469788,Rental unit in Antwerpen · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,30085447,Diego,,Haringrode,51.20235,4.41977,Entire home/apt,63,2,6,2023-11-05,1.26,2,61,6,
896846367501537515,Rental unit in Antwerpen · 2 bedrooms · 2 beds · 2 baths,4034278,Charles,,Sint-Andries,51.21597,4.40075,Entire home/apt,200,2,0,,,1,114,0,
897096679943820266,Rental unit in Antwerpen · ★4.29 · 1 bedroom · 2 beds · 1 bath,515976177,Michael,,Amandus - Atheneum,51.22196,4.42029,Entire home/apt,96,3,14,2023-10-21,2.68,1,320,14,
897194431081004603,Rental unit in Antwerpen · ★4.60 · 1 bedroom · 1 bed · 1 bath,269347920,Jafar,,Deurne Zuid Oost,51.19485,4.46396,Entire home/apt,,2,5,2023-09-30,0.70,1,0,5,
897208694287559811,Home in Antwerpen · ★4.14 · 2 bedrooms · 4 beds · 1 bath,34942782,Anna,,Stuivenberg,51.22326,4.43882,Entire home/apt,98,1,7,2023-12-10,1.25,1,158,7,
897507430656967659,Rental unit in Antwerpen · ★4.35 · 1 bedroom · 1 bed · 1 bath,483654819,Huswell,,Historisch Centrum,51.21915,4.39969,Entire home/apt,176,2,20,2023-11-27,3.23,7,355,20,
897507549383830574,Rental unit in Antwerpen · ★4.89 · 1 bedroom · 1 bed · 1 bath,483654819,Huswell,,Historisch Centrum,51.22049,4.40083,Entire home/apt,177,2,17,2023-12-12,2.48,7,0,17,
897507865647359806,Rental unit in Antwerpen · ★4.89 · 1 bedroom · 1 bed · 1 bath,483654819,Huswell,,Historisch Centrum,51.21923,4.39941,Entire home/apt,176,2,9,2023-12-18,1.67,7,345,9,
898339224159303683,Rental unit in Antwerpen · 2 bedrooms · 3 beds · 1 bath,496406662,Ekaterina,,Stadspark,51.20676,4.41679,Entire home/apt,96,6,0,,,17,359,0,
898413400339516744,Rental unit in Antwerpen · ★4.67 · 1 bedroom · 2 beds · Shared half-bath,104148785,Darla,,Brederode,51.20305,4.40194,Private room,41,1,9,2023-12-06,2.84,1,60,9,
898915619803851930,Rental unit in Antwerpen · ★4.89 · 1 bedroom · 1 bed · 1 bath,58820701,Arne,,Zuid,51.2118,4.39439,Entire home/apt,78,1,18,2023-12-18,2.78,1,59,18,
899106269741269017,Home in Antwerpen · 1 bedroom · 1 bed · 1 bath,508491497,House Of Co,,Borgerhout Intra Muros Zuid,51.21555,4.42856,Private room,36,90,0,,,39,364,0,
899127087311704705,Home in Antwerpen · 1 bedroom · 1 bed · 1 bath,508491497,House Of Co,,Borgerhout Intra Muros Zuid,51.21543,4.42821,Private room,33,90,0,,,39,365,0,
899132892280857390,Rental unit in Antwerpen · ★5.0 · 1 bedroom · 2 beds · 1 bath,42194389,Aymeric,,Brederode,51.20311,4.39403,Entire home/apt,156,2,5,2023-09-23,0.72,3,169,5,
899133626453397152,Home in Antwerpen · 1 bedroom · 1 bed · 1 bath,508491497,House Of Co,,Borgerhout Intra Muros Zuid,51.21561,4.42688,Private room,32,90,0,,,39,364,0,
899141742384426786,Home in Antwerpen · 1 bedroom · 1 bed · 1 bath,508491497,House Of Co,,Borgerhout Intra Muros Zuid,51.21565,4.42817,Private room,40,90,0,,,39,364,0,
899145132064481267,Home in Antwerpen · 1 bedroom · 1 bed · 1 bath,508491497,House Of Co,,Borgerhout Intra Muros Zuid,51.21514,4.42858,Private room,36,90,0,,,39,365,0,
899154545363642295,Home in Antwerpen · 1 bedroom · 1 bed · 2 baths,508491497,House Of Co,,Brederode,51.20719,4.39978,Private room,30,90,0,,,39,365,0,
899158684424688734,Home in Antwerpen · 1 bedroom · 1 bed · 2 baths,508491497,House Of Co,,Brederode,51.20569,4.39958,Private room,28,90,0,,,39,365,0,
899161458844937726,Home in Antwerpen · 1 bedroom · 1 bed · 2 baths,508491497,House Of Co,,Brederode,51.20748,4.39971,Private room,29,90,0,,,39,365,0,
899166156367119852,Home in Antwerpen · 1 bedroom · 1 bed · 2 baths,508491497,House Of Co,,Brederode,51.20674,4.40103,Private room,29,90,0,,,39,364,0,
899169749617828557,Home in Antwerpen · 2 bedrooms · 2 beds · 2 baths,508491497,House Of Co,,Brederode,51.20669,4.40062,Private room,29,90,0,,,39,365,0,
899202881946920222,Rental unit in Antwerpen · ★4.69 · 1 bedroom · 2 beds · 1 bath,19485203,Marie,,Theaterbuurt-Meir,51.21058,4.40515,Entire home/apt,97,1,35,2023-12-18,5.17,3,0,35,
899950343651719665,Rental unit in Antwerpen · 2 bedrooms · 2 beds · 1 bath,516682731,Tom,,Amandus - Atheneum,51.2290713,4.4140885,Entire home/apt,127,2,1,2023-07-18,0.18,1,16,1,
900860425617141698,Rental unit in Antwerpen · 1 bedroom · 1 bed · 1 bath,516877986,Robin,,Tuinwijk,51.25621543910404,4.4424327229386495,Entire home/apt,,1,0,,,1,364,0,
901129454849626834,Rental unit in Antwerpen · ★4.73 · 1 bedroom · 2 beds · 1.5 baths,182436482,Daan,,Historisch Centrum,51.22324,4.40535,Entire home/apt,158,2,36,2023-12-10,5.22,5,0,36,
901160903436846640,Rental unit in Antwerpen · ★4.0 · 2 bedrooms · 4 beds · 1.5 baths,317037207,Lisa,,Theaterbuurt-Meir,51.2191821,4.4081792,Entire home/apt,71,1,12,2023-12-07,1.95,69,331,12,
901199590041070638,Rental unit in Antwerpen · ★4.89 · 1 bedroom · 4 beds · 2 baths,5274056,Sonia,,Tentoonstellingswijk,51.19132,4.39039,Entire home/apt,114,2,9,2023-12-11,1.41,1,245,9,
901336974075044307,Home in Antwerpen · ★4.78 · 1 bedroom · 1 bed · 1 bath,488063496,Jo,,Sint-Andries,51.2131454,4.3948501,Entire home/apt,94,3,9,2023-12-17,1.81,1,218,9,
901892327490451568,Rental unit in Antwerpen · ★4.80 · 1 bedroom · 1 bed · 1 bath,147223529,Aude,,Nieuw - Kwartier West,51.188333,4.426704,Entire home/apt,94,3,5,2023-09-15,0.75,1,304,5,
902138285112252725,Rental unit in Antwerpen · ★4.52 · 1 bedroom · 2 beds · 1 bath,182436482,Daan,,Universiteitsbuurt,51.22454762383879,4.408988335581956,Entire home/apt,131,2,31,2023-12-04,4.54,5,4,31,
902700884421802119,Home in Antwerpen · 1 bedroom · 1 bed · 3 baths,508491497,House Of Co,,Amandus - Atheneum,51.22414,4.42073,Private room,28,90,0,,,39,365,0,
902713920984638776,Home in Antwerpen · 1 bedroom · 1 bed · 3 baths,508491497,House Of Co,,Amandus - Atheneum,51.22348,4.4204,Private room,28,90,0,,,39,364,0,
902724582542503670,Home in Antwerpen · 1 bedroom · 1 bed · 3 baths,508491497,House Of Co,,Amandus - Atheneum,51.22369,4.41927,Private room,27,90,0,,,39,290,0,
902730074647205977,Home in Antwerpen · 1 bedroom · 1 bed · 3 baths,508491497,House Of Co,,Amandus - Atheneum,51.22351,4.42037,Private room,28,90,0,,,39,365,0,
902737635918616652,Home in Antwerpen · 1 bedroom · 1 bed · 3 baths,508491497,House Of Co,,Amandus - Atheneum,51.22338,4.41883,Private room,28,90,0,,,39,365,0,
902746091208542371,Home in Antwerpen · 1 bedroom · 1 bed · 3 baths,508491497,House Of Co,,Amandus - Atheneum,51.22277,4.41882,Private room,29,90,0,,,39,364,0,
902800189045823052,Home in Antwerpen · 1 bedroom · 1 bed · 2 baths,508491497,House Of Co,,Stuivenberg,51.2278784,4.4342125,Private room,24,90,0,,,39,365,0,
902871601592968696,Home in Antwerpen · 10 bedrooms · 10 beds · 3 baths,496406662,Ekaterina,,Haringrode,51.2016,4.41757,Entire home/apt,250,14,0,,,17,364,0,
902955730490672987,Rental unit in Antwerpen · ★4.88 · 1 bedroom · 1 bed · 1 bath,44831213,Dioni,,Linkeroever,51.219304799168675,4.382199211639395,Entire home/apt,120,2,8,2023-10-08,1.20,1,315,8,
903461470035114076,Home in Antwerpen · 1 bedroom · 1 bed · 2 baths,508491497,House Of Co,,Stuivenberg,51.2278784,4.4342125,Private room,22,90,0,,,39,364,0,
903465344425398169,Home in Antwerpen · 1 bedroom · 1 bed · 2 baths,508491497,House Of Co,,Stuivenberg,51.2278784,4.4342125,Private room,22,90,0,,,39,365,0,
903469264664975728,Home in Antwerpen · 1 bedroom · 1 bed · 2 baths,508491497,House Of Co,,Stuivenberg,51.2278784,4.4342125,Private room,23,90,0,,,39,365,0,
903472911805115706,Home in Antwerpen · 1 bedroom · 1 bed · 2 baths,508491497,House Of Co,,Stuivenberg,51.2278784,4.4342125,Private room,23,90,0,,,39,365,0,
903474993331249262,Home in Antwerpen · 1 bedroom · 1 bed · 2 baths,508491497,House Of Co,,Stuivenberg,51.2278784,4.4342125,Private room,23,90,0,,,39,365,0,
903477582618229535,Home in Antwerpen · 1 bedroom · 1 bed · 2 baths,508491497,House Of Co,,Stuivenberg,51.22693,4.43468,Private room,23,90,0,,,39,364,0,
903482898279459163,Home in Antwerpen · 1 bedroom · 1 bed · 1.5 baths,508491497,House Of Co,,Stuivenberg,51.2287677,4.4237877,Private room,26,90,0,,,39,365,0,
903491403171876383,Home in Antwerpen · 1 bedroom · 1 bed · 1.5 baths,508491497,House Of Co,,Stuivenberg,51.2287677,4.4237877,Private room,28,90,0,,,39,364,0,
903494700152345208,Home in Antwerpen · 1 bedroom · 1 bed · 1.5 baths,508491497,House Of Co,,Stuivenberg,51.2287677,4.4237877,Private room,28,90,0,,,39,364,0,
903498800743029925,Home in Antwerpen · 1 bedroom · 1 bed · 1.5 baths,508491497,House Of Co,,Stuivenberg,51.2287677,4.4237877,Private room,31,90,0,,,39,365,0,
903525265683891758,Rental unit in Antwerpen · 1 bedroom · 1 bed · 1 bath,508491497,House Of Co,,Amandus - Atheneum,51.2195904,4.4174728,Entire home/apt,51,90,0,,,39,296,0,
904207636486886606,Home in Antwerpen · ★4.97 · 1 bedroom · 1 bed · 1 private bath,93099898,Steffi,,Zuid,51.20722079999999,4.388636099999999,Private room,84,2,32,2023-12-17,4.73,1,141,32,
904848330381923922,Rental unit in Antwerpen · 1 bedroom · 1 bed · 1 bath,72513710,Daan,,Haringrode,51.20107,4.42051,Entire home/apt,83,2,1,2023-12-10,1,1,360,1,
905084854942122523,Rental unit in Antwerpen · ★4.75 · 2 bedrooms · 2 beds · 1 bath,14367631,Michiel,,Historisch Centrum,51.2220151,4.4006519,Entire home/apt,181,2,24,2023-11-28,4.07,10,343,24,
905152868865689755,Rental unit in Antwerpen · ★4.91 · 2 bedrooms · 3 beds · 1 bath,459934284,Jorik,,Historisch Centrum,51.219400746780195,4.403539544213982,Entire home/apt,149,1,32,2023-12-16,10.00,1,0,32,
906178369172108999,Home in Antwerpen · ★4.33 · 4 bedrooms · 13 beds · 1 bath,127787502,Olena,,Stadspark,51.2051,4.41481,Entire home/apt,273,1,8,2023-11-12,1.33,20,0,8,
907208552878860971,Home in Antwerpen · ★4.86 · 1 bedroom · 3 beds · 1.5 baths,36040604,Sara,,Deurne Zuid West,51.2053579,4.453596399999999,Entire home/apt,,2,7,2023-10-01,1.13,2,0,7,
907300206573931678,Rental unit in Antwerp · ★4.81 · 1 bedroom · 2 beds · 1 bath,1263933,Kristien,,Sint-Andries,51.21602682295111,4.395172723998536,Entire home/apt,161,2,41,2023-12-16,6.03,2,0,41,
907880787088876741,Rental unit in Antwerpen · ★5.0 · 2 bedrooms · 2 beds · 2 baths,268266984,Alexandra,,Markgrave,51.19400129101697,4.4077374413609505,Entire home/apt,185,2,3,2023-10-31,0.88,1,82,3,
907971561663107053,Rental unit in Antwerpen · ★4.75 · 1 bedroom · 1 bed · 1 bath,71255203,Andries,,Kiel,51.18507,4.38979,Entire home/apt,80,1,4,2023-10-31,0.72,1,228,4,
908345909392041192,Home in Antwerpen · ★4.87 · 1 bedroom · 1 bed · 1 bath,313501029,Matthew,,Harmonie,51.20812,4.40692,Entire home/apt,91,2,14,2023-11-29,2.40,1,0,14,
908717367188139822,Rental unit in Antwerpen · ★4.72 · 1 bedroom · 1 bed · 1 bath,14595748,Ellen,,Theaterbuurt-Meir,51.21261,4.40288,Entire home/apt,94,1,45,2023-12-16,7.03,5,0,45,
909296041367510466,Rental unit in Antwerpen · ★4.78 · 1 bedroom · 1 bed · 1 bath,60486169,Justine,,Zuid,51.21176,4.39444,Entire home/apt,75,3,9,2023-10-21,1.46,1,20,9,
909889751483917903,Rental unit in Antwerpen · 1 bedroom · 1 bed · 1 bath,28345928,Lieve,,Tentoonstellingswijk,51.19268171833612,4.392466060146995,Entire home/apt,65,14,0,,,1,198,0,
909927976078367202,Home in Antwerpen · ★5.0 · 1 bedroom · 1 bed · 1 bath,8366466,Katrien,,Borgerhout Intra Muros Noord,51.2169818,4.4395519,Private room,65,1,3,2023-10-02,0.57,1,85,3,
910151061163415712,Camper/RV in Antwerpen · ★4.85 · 1 bedroom · 1 bed · Half-bath,518518836,Amel,,Deurne Dorp - Gallifort,51.22151,4.47088,Entire home/apt,48,1,26,2023-10-07,3.96,1,240,26,
910651169956663147,Condo in Antwerpen · ★4.80 · 1 bedroom · 1 bed · 1 bath,514955393,Jacky,,Historisch Centrum,51.21871920037043,4.3973374883606065,Entire home/apt,98,2,19,2023-12-24,3.48,6,0,19,
910660959710425492,Condo in Antwerpen · ★4.56 · 1 bedroom · 2 beds · 1 bath,514955393,Jacky,,Historisch Centrum,51.21871920037043,4.397353581614696,Entire home/apt,96,2,9,2023-12-18,1.51,6,130,9,
910690343893990674,Home in Antwerpen · 4 bedrooms · 5 beds · 2 baths,114701678,An,,Nieuw - Kwartier West,51.18161,4.4239,Entire home/apt,478,1,0,,,1,208,0,
910939358104019057,Rental unit in Antwerpen · ★4.69 · 1 bedroom · 1 bed · 1 shared bath,519278681,Fayez,,Borgerhout Extra Muros,51.21316,4.45668,Private room,35,1,13,2023-11-05,2.03,1,362,13,
911435918298502846,Rental unit in Antwerpen · 1 bedroom · 1 bed · 1 bath,491535108,Els,,Borgerhout Intra Muros Noord,51.2177394,4.430981,Entire home/apt,124,10,0,,,1,330,0,
911633705131415857,Home in Antwerpen · 3 bedrooms · 3 beds · 2 baths,58604998,Camille,,Oud - Berchem,51.19967,4.42631,Entire home/apt,160,5,0,,,1,54,0,
912086107582551489,Rental unit in Antwerpen · ★3.17 · 1 bedroom · 1 bed · 1.5 baths,278620290,Taoufik,,Centraal Station,51.21264,4.41827,Entire home/apt,106,1,6,2023-12-17,0.97,1,359,6,
912188550322653979,Home in Antwerpen · 2 bedrooms · 2 beds · 1 bath,519577225,Charlotte,,Borgerhout Intra Muros Noord,51.21725,4.44331,Entire home/apt,119,7,0,,,1,208,0,
912190334600696267,Rental unit in Antwerpen · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,474437501,Koen,,Wilrijk Centrum,51.17088,4.38947,Entire home/apt,111,2,5,2023-09-10,0.86,1,254,5,
912223851501912586,Rental unit in Antwerpen · ★4.87 · 1 bedroom · 1 bed · 1 bath,14595748,Ellen,,Theaterbuurt-Meir,51.21097,4.40206,Entire home/apt,92,1,30,2023-12-10,6.29,5,335,30,
912287518239989458,Home in Antwerpen · 2 bedrooms · 2 beds · 1 bath,197025850,Sarah,,Hoogte,51.17508,4.4076,Entire home/apt,90,7,2,2023-08-01,0.35,1,120,2,
913626445717052412,Rental unit in Antwerpen · ★5.0 · 2 bedrooms · 2 beds · 2 baths,4483643,Amaury,,Brederode,51.2044612,4.4024046,Entire home/apt,,2,6,2023-08-06,1.01,1,0,6,
913814074799370179,Home in Antwerpen · ★4.63 · 1 bedroom · 2 beds · 1 bath,520010901,Jafar,,Wilrijk Centrum,51.17141,4.3953,Entire home/apt,50,1,8,2023-10-20,1.33,2,49,8,
914311727480488816,Home in Antwerpen · ★5.0 · 4 bedrooms · 4 beds · 1 bath,76077597,Bram,,Brederode,51.20583,4.40101,Entire home/apt,564,1,17,2023-12-13,2.74,5,0,17,
914468763241079972,Rental unit in Antwerpen · 4 bedrooms · 6 beds · 1.5 baths,496406662,Ekaterina,,Haringrode,51.2039621,4.425686499999999,Entire home/apt,150,6,1,2023-10-07,0.37,17,365,1,
